PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9031,"Education Administrators, Preschool and Childcare Center/Program",detailed,640,18.1,0.6,1.74,26.82,55790,4.5,20.2,21.65,24.07,30.07,37.15,42010,45020,50060,62550,77260,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9032,"Education Administrators, Elementary and Secondary School",detailed,850,9.2,0.792,0.46,*,114560,2.6,*,*,*,*,*,86100,96360,112750,129200,155330,True,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9033,"Education Administrators, Postsecondary",detailed,790,7.7,0.738,0.75,61.58,128090,4.7,34.87,43.17,54.93,71.95,97,72530,89800,114250,149650,201750,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9039,"Education Administrators, All Other",detailed,380,16.9,0.356,1.46,44.65,92880,6,24.09,30.49,42.33,51.79,70.5,50100,63430,88040,107720,146650,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9041,Architectural and Engineering Managers,detailed,2540,9.5,2.379,1.87,79.15,164640,3.9,43.04,54.62,72.33,95.27,#,89530,113610,150440,198160,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9051,Food Service Managers,detailed,2430,8.6,2.278,1.59,27.97,58180,3.1,15.82,21.25,27.59,34.52,38.98,32910,44190,57390,71810,81080,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9061,Funeral Service Managers,detailed,30,28.5,0.03,0.5,39.31,81770,18.9,21.51,29.68,34.51,38.08,85.46,44730,61740,71780,79200,177750,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9081,Lodging Managers,detailed,460,13.9,0.434,1.72,37.84,78710,4.7,24.48,27.13,32.34,39.34,57.88,50930,56420,67260,81820,120380,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9111,Medical and Health Services Managers,detailed,2360,6,2.209,0.93,78.14,162530,6.9,36.05,56.21,73.82,93.02,#,74990,116920,153550,193480,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9121,Natural Sciences Managers,detailed,1420,6.7,1.332,3.41,94.36,196270,9.3,52.15,62.66,84.03,#,#,108480,130330,174780,#,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9141,"Property, Real Estate, and Community Association Managers",detailed,2590,8.8,2.426,1.89,61.85,128640,10.6,22.12,32.94,50.13,79.48,#,46010,68510,104280,165330,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9151,Social and Community Service Managers,detailed,1560,10,1.464,1.63,38.99,81110,6.2,20.03,23.81,33.53,51.9,71.81,41660,49530,69750,107960,149370,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9161,Emergency Management Directors,detailed,220,2.9,0.203,2.97,65.65,136550,4.3,41.28,48.77,64.41,76.9,93.71,85850,101450,133980,159950,194910,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9199,"Managers, All Other",detailed,5800,4.2,5.437,1.89,71.2,148100,3.1,37.78,52.69,67.73,85.31,#,78580,109590,140880,177450,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-0000,Business and Financial Operations Occupations,major,103570,2,97.056,1.87,48.32,100500,1.3,24.9,31.41,42.06,57.68,78.88,51790,65340,87480,119980,164070,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,140,12.2,0.127,1.32,30.07,62550,12,16.27,18.08,29.57,36.48,53.1,33840,37610,61500,75880,110450,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1021,"Buyers and Purchasing Agents, Farm Products",detailed,100,16.1,0.098,1.19,29.33,61020,20,13.05,14.19,27.19,44.07,50.94,27140,29510,56540,91650,105940,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1022,"Wholesale and Retail Buyers, Except Farm Products",detailed,1390,11.8,1.301,1.67,33.97,70660,3.5,17.94,24.83,31.29,42.18,51.46,37320,51640,65090,87740,107050,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,1940,6.6,1.814,0.86,41.95,87260,1.3,26.48,31.95,40.81,51.74,60.41,55080,66450,84880,107620,125650,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,1820,20.9,1.707,0.87,41.08,85440,2.8,23.01,28.83,41.12,51.33,60.4,47860,59960,85530,106770,125630,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1032,"Insurance Appraisers, Auto Damage",detailed,80,15.3,0.078,0.73,38.23,79510,10.5,21.73,27.65,36.8,50.54,58.23,45200,57510,76550,105120,121110,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1041,Compliance Officers,detailed,3500,5,3.279,1.68,41,85270,2.4,23.94,31.51,41.43,47.98,58.59,49800,65540,86180,99790,121860,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1051,Cost Estimators,detailed,1540,9.6,1.446,0.95,44.07,91660,3.1,25.68,31.73,39.96,53.05,68.23,53420,65990,83120,110340,141920,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1071,Human Resources Specialists,detailed,6250,2.8,5.856,1.57,44.03,91590,2.4,24.43,30.98,39.91,51.41,68.66,50820,64440,83020,106930,142810,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1075,Labor Relations Specialists,detailed,600,29.1,0.559,0.99,38.96,81030,10.9,25.44,27.97,36.31,48.45,59.4,52900,58170,75530,100770,123550,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1081,Logisticians,detailed,1140,9.6,1.07,1.03,42.88,89190,2.4,26.24,31.65,39.76,51.4,66.95,54570,65830,82710,106920,139260,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1111,Management Analysts,detailed,11210,6.1,10.504,2.31,55.52,115480,3.2,29.46,36.61,47.93,68.02,90.75,61270,76150,99700,141490,188770,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1121,"Meeting, Convention, and Event Planners",detailed,1630,12.1,1.527,2.24,33.84,70390,8.4,15.82,21.51,30.24,39.5,51.46,32910,44750,62890,82150,107040,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1131,Fundraisers,detailed,1440,10.3,1.347,2.74,31.61,65740,6.3,14.33,19.73,28.79,39.72,52.75,29810,41030,59870,82610,109720,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,1210,21.8,1.137,2.02,40.78,84820,2.4,26.89,31.54,38.01,47.25,58.01,55940,65600,79070,98280,120650,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1151,Training and Development Specialists,detailed,**,**,**,**,39.93,83050,2,20.43,28.94,39.04,50.96,60.78,42490,60190,81200,106000,126420,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1161,Market Research Analysts and Marketing Specialists,detailed,**,**,**,**,45.4,94430,3,24.93,29.32,39.82,58.43,75.32,51860,60980,82820,121540,156660,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1199,"Business Operations Specialists, All Other",detailed,15510,3.1,14.535,2.13,47.26,98290,3.3,25.52,32.6,42.25,56.81,75.16,53080,67820,87890,118170,156330,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2011,Accountants and Auditors,detailed,15730,5.3,14.74,1.66,43.15,89740,1.4,25.84,31.21,39.91,49.83,66,53750,64920,83010,103650,137280,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2021,Appraisers and Assessors of Real Estate,detailed,190,35.5,0.179,0.41,47.16,98090,6.2,22.34,30.66,45.81,59.13,73.34,46480,63760,95280,122980,152540,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2031,Budget Analysts,detailed,630,10.6,0.586,1.51,46.54,96810,1.8,32.22,37.85,45.88,55.59,62.38,67030,78730,95430,115630,129760,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2041,Credit Analysts,detailed,980,12.9,0.922,1.78,58.14,120940,4.7,26.78,35.59,51.49,74.22,96.37,55700,74020,107100,154370,200460,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2051,Financial Analysts,detailed,7300,8.4,6.836,3.41,68.19,141840,4.2,31.59,40.52,56.13,83.78,#,65700,84290,116760,174270,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2052,Personal Financial Advisors,detailed,4500,10.2,4.218,2.93,77.6,161410,5.7,26.31,37.15,63.71,#,#,54730,77270,132530,#,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2053,Insurance Underwriters,detailed,**,**,**,**,44.62,92810,3,23.31,29.56,41.14,57.03,73.08,48490,61480,85560,118610,152010,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2061,Financial Examiners,detailed,1010,7.5,0.946,2.67,60.01,124830,4.9,33.35,42.2,57.14,74.95,93.93,69370,87780,118860,155900,195380,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2071,Credit Counselors,detailed,270,14.7,0.252,1.04,26.47,55050,5.5,16.83,19.7,24.04,31.96,39.54,35000,40970,50000,66480,82250,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2072,Loan Officers,detailed,2310,19.4,2.164,0.99,44.91,93420,4.3,17.89,23.18,35.49,56.23,88.99,37220,48210,73810,116960,185090,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,280,1.4,0.258,0.62,42.35,88090,2,29.27,35.2,39.71,52.68,57.83,60870,73210,82590,109580,120300,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2082,Tax Preparers,detailed,1060,25.3,0.991,1.99,33.64,69970,7.4,19.05,25.03,29.93,43.62,49.98,39630,52070,62260,90730,103950,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-0000,Computer and Mathematical Occupations,major,89380,2.3,83.761,2.82,55.35,115130,0.8,30.54,41.34,54.96,69.12,79.87,63530,85980,114310,143770,166130,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1111,Computer and Information Research Scientists,detailed,410,17.3,0.381,2.01,68.21,141870,4,46.19,55.04,65.51,79.63,94.41,96070,114490,136260,165620,196360,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1121,Computer Systems Analysts,detailed,11570,8.8,10.838,2.67,57.33,119240,1.4,34.66,43.93,55.2,69.16,80.71,72090,91370,114820,143850,167890,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1122,Information Security Analysts,detailed,1720,23.9,1.615,2.34,53.46,111190,1.8,26.03,38.98,54.46,67.78,78.7,54130,81080,113280,140980,163690,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1131,Computer Programmers,detailed,6230,13.4,5.842,3.02,52.43,109060,2.1,31.92,41.02,52.6,64.61,76.76,66390,85320,109410,134390,159660,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1132,"Software Developers, Applications",detailed,26250,4.6,24.598,4.35,58.86,122420,1.6,36.22,46.17,58.76,71.98,81.09,75340,96040,122230,149720,168670,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1133,"Software Developers, Systems Software",detailed,12200,11.4,11.432,3.92,65.38,135990,1,44.05,53.62,64.59,76.05,88.68,91620,111540,134350,158190,184460,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1134,Web Developers,detailed,4030,6.8,3.773,4.09,51.61,107350,2.3,27.53,36.84,51.61,64.13,77.09,57260,76630,107340,133380,160360,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1141,Database Administrators,detailed,1710,11.9,1.603,1.98,52.67,109560,2.7,29.08,39.31,53.95,66.42,76.81,60490,81770,112220,138150,159770,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1142,Network and Computer Systems Administrators,detailed,5280,5.3,4.952,1.85,54.49,113330,2.6,31.77,42.13,54.39,65.89,77.91,66080,87630,113120,137050,162060,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1143,Computer Network Architects,detailed,2260,10.2,2.115,1.89,66.68,138690,2.3,38.97,52.77,66.45,78.06,94.34,81050,109750,138220,162370,196230,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1151,Computer User Support Specialists,detailed,8380,8,7.855,1.83,34.84,72470,2.2,20.47,26.45,31.77,43.68,53.64,42570,55010,66090,90850,111580,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1152,Computer Network Support Specialists,detailed,2010,16.5,1.88,1.4,38.87,80850,2,23.51,30.87,37.36,47.06,57.66,48900,64200,77720,97890,119940,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1199,"Computer Occupations, All Other",detailed,4910,8.1,4.599,2.47,53.61,111510,1.8,28.21,39.7,53.02,66.24,79.12,58680,82570,110270,137770,164560,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-2011,Actuaries,detailed,240,47.8,0.229,1.61,62.97,130970,4,34.42,40.35,65.67,76.06,93.72,71580,83930,136590,158200,194940,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-2021,Mathematicians,detailed,120,41.8,0.114,5.86,55.79,116040,4.8,33.63,51.79,58.09,65.05,74.65,69960,107730,120820,135300,155260,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-2031,Operations Research Analysts,detailed,1450,11.9,1.357,1.75,48.85,101600,2.6,28.77,35.12,45.79,60.27,75.26,59830,73040,95250,125370,156540,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-2041,Statisticians,detailed,610,8.1,0.57,2.39,53.38,111030,6.9,32.59,40.3,49.7,65.51,80.62,67790,83830,103370,136260,167700,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-0000,Architecture and Engineering Occupations,major,22450,6.8,21.042,1.18,50.29,104590,2.4,27.16,34.64,47.4,62.65,78.01,56490,72050,98590,130320,162270,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-1011,"Architects, Except Landscape and Naval",detailed,2970,6.8,2.784,3.91,50.01,104030,7.5,29.22,34.4,42.87,58.88,75.7,60790,71560,89160,122480,157460,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-1012,Landscape Architects,detailed,130,23.4,0.121,0.87,42.71,88840,5.9,26.79,30.01,42.81,51.89,61.82,55720,62420,89040,107930,128590,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-1021,Cartographers and Photogrammetrists,detailed,170,37.4,0.158,1.83,47.07,97910,4.3,31.08,39.42,49.99,56.79,61.09,64640,81990,103970,118120,127070,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-1022,Surveyors,detailed,130,25.7,0.118,0.38,41.21,85730,4,26.84,33.75,42.34,48.52,57.23,55830,70210,88070,100920,119040,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2011,Aerospace Engineers,detailed,100,30.4,0.09,0.19,58.66,122020,4,45.37,52.32,58.59,68,75.35,94370,108830,121870,141440,156730,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2031,Biomedical Engineers,detailed,540,10,0.509,3.47,44.28,92090,6.2,26.15,33.8,43.55,51.27,60.46,54380,70310,90580,106630,125760,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2041,Chemical Engineers,detailed,380,19.3,0.353,1.55,58.63,121960,6.9,33.06,46.28,62.65,72.73,79.26,68770,96250,130320,151280,164870,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2051,Civil Engineers,detailed,2970,11.1,2.787,1.36,52.74,109700,2.7,33.4,39.58,49.99,62.52,78.64,69480,82320,103980,130040,163560,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2061,Computer Hardware Engineers,detailed,2820,34.1,2.638,5.08,68.85,143210,1.6,41.89,54.9,69.44,81.1,96.29,87140,114200,144440,168680,200290,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2071,Electrical Engineers,detailed,970,20.7,0.904,0.69,54.93,114250,2,34.52,42.92,55.06,64.6,76.48,71810,89270,114520,134370,159080,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2072,"Electronics Engineers, Except Computer",detailed,1570,24.4,1.468,1.56,60.01,124820,1.7,39.83,47.76,58.52,72.04,86.9,82850,99340,121720,149850,180740,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2081,Environmental Engineers,detailed,550,30.3,0.517,1.39,53.12,110490,2.8,35.2,45.86,54.78,61.14,64.97,73220,95390,113940,127170,135150,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,170,36.9,0.163,0.9,49.88,103750,2.8,34.41,39.54,51.84,59.47,65.49,71580,82240,107840,123690,136220,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2112,Industrial Engineers,detailed,1190,10.4,1.119,0.61,53.05,110340,2,34.09,43.42,53.7,61.54,73.14,70900,90320,111700,128000,152130,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2141,Mechanical Engineers,detailed,1160,16.6,1.089,0.53,53.76,111820,3,30.62,37.28,49.8,67.47,80.2,63690,77550,103580,140340,166820,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2199,"Engineers, All Other",detailed,1210,7.6,1.135,1.29,53.69,111670,1.7,33.79,42.84,54.25,65.67,75.39,70270,89100,112850,136590,156810,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3011,Architectural and Civil Drafters,detailed,1580,9.1,1.476,2.14,31.04,64560,2.2,21.09,25.49,29.68,36.13,43.47,43870,53010,61730,75150,90410,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3012,Electrical and Electronics Drafters,detailed,180,37.2,0.168,0.88,30.57,63580,2.9,20.36,25.67,29.19,36.47,44.56,42350,53400,60720,75870,92680,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3013,Mechanical Drafters,detailed,130,27.4,0.126,0.28,36.67,76270,6.8,20.55,26.15,37.19,46.92,54.74,42740,54390,77350,97590,113850,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3019,"Drafters, All Other",detailed,**,**,**,**,31.15,64800,3.7,24.76,26.55,29.52,35.65,41.91,51500,55220,61390,74150,87170,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3022,Civil Engineering Technicians,detailed,430,12.6,0.401,0.78,28.28,58830,3.3,21.8,25.62,27.89,30.16,35.81,45340,53290,58010,62740,74490,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3023,Electrical and Electronics Engineering Technicians,detailed,1360,28,1.277,1.33,32.71,68040,4.6,19.56,24.87,31.83,39.15,47.21,40690,51730,66200,81440,98210,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3025,Environmental Engineering Technicians,detailed,140,35.8,0.131,1.11,38.01,79060,8.6,25.36,27.97,34.54,50.98,58.13,52750,58180,71840,106040,120910,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3026,Industrial Engineering Technicians,detailed,180,19.3,0.168,0.37,31.88,66310,2.8,19.65,24.68,31.29,38.69,45.98,40870,51340,65070,80470,95630,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3027,Mechanical Engineering Technicians,detailed,210,27.5,0.201,0.62,31.67,65860,5.2,19.94,25.1,32.79,38.13,44.12,41480,52210,68200,79320,91780,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,590,23.3,0.549,1.04,37.22,77410,5.2,24.02,29.37,35.44,42.85,50.07,49970,61100,73720,89130,104140,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3031,Surveying and Mapping Technicians,detailed,150,16.3,0.14,0.36,37.53,78070,3.8,26.05,32.26,37.92,44.63,49.41,54180,67100,78860,92840,102770,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",19-0000,"Life, Physical, and Social Science Occupations",major,21010,3.7,19.688,2.4,46.06,95800,4.6,21.28,28.55,42.9,58.64,75.29,44260,59380,89220,121980,156590,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",19-1012,Food Scientists and Technologists,detailed,**,**,**,**,39.1,81320,11.4,19.88,25.9,35.17,49.1,66.32,41360,53880,73160,102140,137940,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",19-1021,Biochemists and Biophysicists,detailed,1060,24.7,0.997,4.79,52.34,108860,5.7,25.22,34.44,50.21,64.05,85.64,52450,71640,104430,133230,178130,,
