PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9039,"Education Administrators, All Other",detailed,300,17.9,0.298,1.29,38.38,79830,5.7,23.71,27.92,35.31,46.73,60.07,49310,58070,73440,97210,124940,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9041,Architectural and Engineering Managers,detailed,2460,8.2,2.41,1.85,81.33,169160,4.2,42.36,56.87,76.76,#,#,88120,118280,159670,#,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9051,Food Service Managers,detailed,2330,10.2,2.281,1.56,26.62,55370,3.2,14.5,20.44,25.61,32.34,38.07,30160,42510,53270,67260,79180,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9081,Lodging Managers,detailed,400,38.4,0.388,1.51,37.57,78140,5.1,23.65,27.9,33.58,38.62,54.52,49180,58020,69840,80330,113400,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9111,Medical and Health Services Managers,detailed,1590,8,1.557,0.68,72.69,151190,2.5,39.54,55.4,71.02,85.24,#,82240,115230,147720,177310,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9121,Natural Sciences Managers,detailed,1800,7,1.769,4.56,96.35,200400,12.6,55.42,67.24,89.78,#,#,115280,139860,186750,#,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9141,"Property, Real Estate, and Community Association Managers",detailed,2500,9.9,2.448,1.94,57.31,119200,9.3,22.47,31.46,51.13,71.01,#,46740,65440,106350,147700,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9151,Social and Community Service Managers,detailed,1380,11.3,1.355,1.56,37.56,78120,6.2,20.87,23.8,32.05,46.25,68.72,43410,49510,66650,96210,142930,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9161,Emergency Management Directors,detailed,200,3,0.194,2.72,64.22,133570,4.6,39.53,46.62,62.66,75.8,#,82230,96970,130330,157670,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",11-9199,"Managers, All Other",detailed,4740,4.9,4.65,1.7,68.88,143260,2.2,39.47,51.46,64.3,81.49,#,82100,107030,133740,169500,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-0000,Business and Financial Operations Occupations,major,91930,2.4,90.13,1.77,48.17,100180,1.2,24.58,31.27,42.15,57.96,79.21,51120,65050,87660,120560,164760,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,120,13.2,0.115,1.2,40.89,85060,21.3,16.98,25.56,32.92,55.11,83.99,35320,53160,68480,114620,174700,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1021,"Buyers and Purchasing Agents, Farm Products",detailed,130,33.9,0.126,1.43,32.13,66830,21.3,11.96,13.21,23.96,44.09,55.09,24880,27470,49830,91700,114580,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1022,"Wholesale and Retail Buyers, Except Farm Products",detailed,1210,12.7,1.184,1.47,33.81,70330,3.6,17.8,24.76,32.15,42.26,51.16,37030,51500,66870,87900,106410,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,2080,13.7,2.04,0.96,40.72,84690,2.4,25.6,31.08,38.5,49.45,58.76,53260,64640,80080,102850,122230,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,1580,19.6,1.55,0.79,39.3,81750,2.2,24.65,28.61,38.43,48.3,57.09,51280,59510,79930,100470,118740,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1032,"Insurance Appraisers, Auto Damage",detailed,**,**,**,**,31.91,66370,12.3,18.63,26.65,32.47,36.3,44.45,38750,55440,67530,75490,92470,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1041,Compliance Officers,detailed,3110,4.7,3.045,1.63,40.46,84150,2.6,23.75,31.14,41.19,47.37,57.21,49400,64760,85680,98520,118990,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1051,Cost Estimators,detailed,1230,11.5,1.21,0.77,44.13,91790,4.3,22.46,28.51,38.09,53.54,77.03,46720,59300,79240,111360,160230,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1071,Human Resources Specialists,detailed,5590,3.8,5.477,1.54,43.36,90180,2.5,23.54,30.6,39.74,51.06,67.37,48960,63650,82660,106210,140120,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1075,Labor Relations Specialists,detailed,540,27.9,0.528,0.92,39.52,82190,7.6,25.52,30.5,37.65,48.08,57.22,53090,63430,78320,100010,119010,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1081,Logisticians,detailed,1200,12.7,1.172,1.21,41.47,86260,2.4,26.34,31.78,38.78,49.33,61.24,54790,66110,80660,102610,127370,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1111,Management Analysts,detailed,11570,6.7,11.345,2.55,57.23,119040,3.2,28.11,36.17,51.18,71.83,#,58470,75240,106440,149410,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1121,"Meeting, Convention, and Event Planners",detailed,1390,15.2,1.366,2.16,31.85,66250,5,16.01,21.58,28.5,38.72,49.63,33290,44890,59280,80530,103220,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1131,Fundraisers,detailed,1310,9.2,1.281,2.82,30.03,62450,6.7,13.76,20.44,28.84,37.98,48.11,28610,42510,59990,79000,100060,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,1150,10.7,1.131,1.95,39.85,82890,2.2,26.16,30.97,36.8,45.35,57.4,54410,64410,76550,94330,119400,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1151,Training and Development Specialists,detailed,**,**,**,**,41.05,85390,2.5,22.3,30.27,38.92,51.93,60.91,46380,62960,80940,108020,126680,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1161,Market Research Analysts and Marketing Specialists,detailed,11600,4.2,11.373,3.1,44.99,93590,1.5,24.33,29.13,40.21,58.29,73.9,50600,60590,83630,121240,153710,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-1199,"Business Operations Specialists, All Other",detailed,12330,3.9,12.093,1.8,47.11,98000,2.1,24.32,32.5,42.96,56.69,75.67,50580,67610,89350,117920,157390,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2011,Accountants and Auditors,detailed,14720,5.6,14.428,1.62,43.7,90900,1.4,25.59,31.3,39.78,51.35,69.27,53220,65110,82740,106810,144080,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2021,Appraisers and Assessors of Real Estate,detailed,170,36.1,0.162,0.37,45.14,93890,7.2,21.17,30,43.79,55.38,69.98,44030,62390,91080,115180,145550,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2031,Budget Analysts,detailed,560,14.7,0.553,1.35,42.69,88790,2.7,28.14,33.69,41.63,52.24,59.62,58540,70060,86590,108660,124010,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2041,Credit Analysts,detailed,850,24,0.831,1.62,55.83,116120,4.6,27.44,34.91,52.25,72.45,88.82,57080,72610,108680,150690,184750,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2051,Financial Analysts,detailed,7110,11,6.973,3.58,66.26,137810,4.2,31.49,40.68,56.59,80.12,#,65510,84610,117710,166660,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2052,Personal Financial Advisors,detailed,3780,13.6,3.708,2.59,73.6,153090,6.5,25.13,36.42,58.53,#,#,52280,75750,121730,#,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2053,Insurance Underwriters,detailed,750,23.3,0.739,1.13,36.6,76130,3.9,21.47,26.48,34.25,45.48,56.5,44650,55080,71250,94590,117530,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2061,Financial Examiners,detailed,990,9.1,0.969,3.02,63.41,131890,8.6,33.96,42.92,59.44,81.22,#,70640,89270,123640,168950,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2071,Credit Counselors,detailed,260,14.4,0.25,1.13,25.86,53790,4.8,16.54,19.56,23.96,30.56,37.78,34390,40680,49830,63570,78580,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2072,Loan Officers,detailed,1980,25,1.938,0.88,44.13,91800,4.2,17.58,25.4,35.45,54.49,82.38,36570,52830,73740,113350,171350,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,290,1.3,0.285,0.66,40.84,84950,2.3,26.67,34.23,38.02,50.67,57,55470,71200,79090,105400,118560,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",13-2082,Tax Preparers,detailed,860,42.9,0.839,1.61,35.22,73260,6.1,21.6,26.59,32.58,44.25,48.97,44920,55300,67760,92050,101860,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-0000,Computer and Mathematical Occupations,major,80480,2.6,78.897,2.72,53.39,111050,0.9,29.37,39.93,52.79,66.79,78.09,61080,83060,109790,138920,162440,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1111,Computer and Information Research Scientists,detailed,870,40.7,0.85,4.6,61.09,127060,4.8,43.1,50.75,58.88,70.88,84,89660,105570,122480,147430,174710,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1121,Computer Systems Analysts,detailed,11080,6.8,10.866,2.69,55.39,115210,1.4,33.62,42.58,53.01,66.17,78.69,69920,88570,110260,137640,163680,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1122,Information Security Analysts,detailed,1320,19.8,1.294,2.01,52.09,108340,2,27.58,39.13,53.21,65.13,75.82,57360,81400,110680,135470,157700,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1131,Computer Programmers,detailed,6110,13.2,5.994,2.86,51.96,108070,2.1,27.06,39.5,52.42,66.6,76.34,56290,82150,109030,138530,158790,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1132,"Software Developers, Applications",detailed,22950,7.1,22.498,4.15,56.62,117770,2.1,35.51,43.51,55.44,69.27,79.71,73860,90510,115320,144080,165790,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1133,"Software Developers, Systems Software",detailed,9850,14.3,9.652,3.41,62.79,130610,1.1,41.96,51.68,62.84,74.06,84.45,87270,107480,130710,154050,175650,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1134,Web Developers,detailed,3640,7.8,3.565,3.87,46.83,97400,2.9,22.02,31.43,45.09,60.87,73.29,45810,65370,93780,126600,152440,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1141,Database Administrators,detailed,1870,11,1.833,2.22,51.25,106600,2.5,28.13,38.19,52.19,65.07,74.46,58500,79440,108550,135340,154870,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1142,Network and Computer Systems Administrators,detailed,5490,6.4,5.385,1.98,50.91,105900,2.3,27.99,38.52,51.31,63.16,74.37,58220,80130,106730,131370,154690,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1143,Computer Network Architects,detailed,2040,10.1,2.003,1.88,66.88,139110,2.3,41.06,54.32,66.64,78.1,#,85410,112980,138610,162450,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1151,Computer User Support Specialists,detailed,7590,8.8,7.441,1.75,35.68,74210,2.2,20.68,26.06,32.22,45.23,56.45,43010,54200,67010,94070,117420,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1152,Computer Network Support Specialists,detailed,2100,21.8,2.054,1.53,40.19,83590,3.5,22.09,30.33,39.45,49.79,60.35,45940,63080,82050,103550,125530,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-1199,"Computer Occupations, All Other",detailed,3410,11.6,3.34,2.06,51.18,106440,1.9,25.98,38.16,51.46,63.02,75.53,54030,79380,107030,131080,157100,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-2011,Actuaries,detailed,270,26.3,0.266,1.85,55.96,116400,3.9,33.33,38.18,46.64,68.03,#,69320,79420,97010,141510,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-2021,Mathematicians,detailed,180,35.2,0.175,7.6,60.03,124870,4.7,49.55,55.7,62.75,69.53,73.59,103070,115850,130530,144620,153070,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-2031,Operations Research Analysts,detailed,1150,11,1.13,1.63,48.58,101040,2.8,28.68,34.57,43.74,58.86,75.63,59660,71910,90980,122430,157310,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",15-2041,Statisticians,detailed,550,8.2,0.544,2.51,57.43,119460,5,34.43,45.68,58.27,70.29,81.16,71610,95010,121200,146200,168810,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-0000,Architecture and Engineering Occupations,major,22040,7.6,21.608,1.2,50.61,105260,2.4,27.42,34.96,47.72,62.35,78.21,57030,72710,99250,129690,162680,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-1011,"Architects, Except Landscape and Naval",detailed,2430,7.7,2.38,3.5,48.88,101680,9,28.51,33.89,41.81,54.52,73.47,59300,70500,86970,113410,152810,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-1012,Landscape Architects,detailed,160,42.2,0.155,1.08,*,*,*,*,*,*,*,*,*,*,*,*,*,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-1021,Cartographers and Photogrammetrists,detailed,180,37,0.176,2.03,39.9,83000,6,24.49,29.86,38.3,52.12,59.12,50940,62120,79670,108410,122960,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-1022,Surveyors,detailed,130,22.2,0.125,0.4,39.95,83090,4.1,25.3,31.71,40.9,47.88,56.77,52610,65960,85060,99600,118080,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2011,Aerospace Engineers,detailed,250,46,0.243,0.5,54.27,112890,5.9,37.7,43.11,52.95,64.92,74.97,78410,89660,110140,135040,155940,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2031,Biomedical Engineers,detailed,560,14.7,0.553,3.65,50.59,105230,4.5,32.8,41.15,48.34,58.14,71.7,68220,85600,100540,120930,149130,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2041,Chemical Engineers,detailed,330,22,0.32,1.37,57.07,118700,6.7,30.39,42.46,60.76,70.8,80.22,63220,88320,126370,147260,166870,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2051,Civil Engineers,detailed,3050,8.8,2.994,1.5,51.7,107540,2.4,32.67,39.11,49.51,61.61,76.59,67950,81340,102970,128140,159310,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2061,Computer Hardware Engineers,detailed,3300,35.7,3.233,5.88,66.25,137790,2,40.15,53.08,66.86,78.13,#,83520,110400,139070,162510,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2071,Electrical Engineers,detailed,790,22.5,0.774,0.6,55.57,115590,2.6,34.51,44.25,55.83,66.87,76.96,71770,92040,116120,139100,160070,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2072,"Electronics Engineers, Except Computer",detailed,1910,26.2,1.877,1.91,55.78,116030,2.4,37.39,44.18,54.57,66.85,80.5,77770,91900,113500,139060,167440,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2081,Environmental Engineers,detailed,450,22.4,0.437,1.14,53.38,111030,3.2,33.76,45.54,55.41,61.75,70.59,70220,94730,115250,128450,146820,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,290,48.6,0.282,1.56,47.96,99760,2,26.42,31.42,50.35,60.77,72.36,54950,65360,104730,126390,150510,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2112,Industrial Engineers,detailed,1240,12.7,1.217,0.68,52.04,108240,4.1,33.2,41,51.29,60.85,75.79,69050,85280,106670,126560,157650,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2141,Mechanical Engineers,detailed,990,16.1,0.969,0.48,51.69,107520,3.2,29.86,36.64,48.55,62.66,77.5,62100,76210,100990,130320,161190,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-2199,"Engineers, All Other",detailed,1390,20,1.364,1.5,60.14,125100,9.1,32.75,42.66,56.14,72.88,#,68120,88740,116770,151600,#,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3011,Architectural and Civil Drafters,detailed,1410,10.6,1.378,1.99,32.01,66570,3.2,21.72,25.93,30.52,36.98,46.21,45180,53930,63480,76930,96120,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3012,Electrical and Electronics Drafters,detailed,200,31.9,0.2,0.95,29.52,61400,2.7,19.85,25.04,28.47,35.04,42.78,41290,52080,59220,72880,88990,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3013,Mechanical Drafters,detailed,80,23.9,0.081,0.17,32.74,68110,5.7,17.81,26.04,32.27,41.99,46.88,37050,54160,67110,87330,97500,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3019,"Drafters, All Other",detailed,40,33.6,0.038,0.34,31.33,65160,6.6,24.03,26.31,30.02,36.85,43.23,49980,54720,62450,76640,89920,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3022,Civil Engineering Technicians,detailed,420,13.3,0.416,0.8,27.94,58120,3.2,20.91,25.09,27.48,29.88,36.3,43490,52180,57160,62140,75500,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3023,Electrical and Electronics Engineering Technicians,detailed,1210,22.6,1.189,1.18,32.3,67190,3.6,19.83,25.62,31.83,37.24,45.16,41240,53280,66200,77450,93940,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3025,Environmental Engineering Technicians,detailed,**,**,**,**,35.02,72830,6.3,25.04,27.73,32.52,38.26,54.21,52080,57690,67640,79580,112750,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3026,Industrial Engineering Technicians,detailed,180,14.1,0.179,0.4,31.04,64560,2.6,19.45,24.52,30.42,37.45,44.9,40460,51010,63280,77900,93390,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3027,Mechanical Engineering Technicians,detailed,110,29,0.112,0.31,31.67,65870,5.4,19.09,27.82,33.19,36.63,38.79,39720,57870,69030,76180,80690,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,460,22.4,0.451,0.88,37.52,78030,4.5,22.17,28.8,35.51,43.55,54.38,46120,59900,73860,90590,113120,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",17-3031,Surveying and Mapping Technicians,detailed,130,17.1,0.132,0.34,36.68,76300,4,25.12,30.73,37.49,43.83,48.36,52250,63910,77990,91170,100590,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",19-0000,"Life, Physical, and Social Science Occupations",major,21430,15.5,21.012,2.53,47,97760,3.4,22.02,32.14,45.29,58.58,73.89,45800,66840,94210,121850,153700,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",19-1012,Food Scientists and Technologists,detailed,**,**,**,**,45.45,94530,5.1,24.23,31.24,42.13,56.65,72.01,50390,64980,87630,117830,149780,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",19-1013,Soil and Plant Scientists,detailed,40,49.5,0.044,0.42,*,*,*,*,*,*,*,*,*,*,*,*,*,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",19-1021,Biochemists and Biophysicists,detailed,1230,30.7,1.21,5.42,56.21,116920,3.2,32.05,40.05,52.2,65.14,88.76,66670,83300,108580,135500,184610,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",19-1022,Microbiologists,detailed,1370,16.9,1.347,8.76,53,110230,6.1,31.04,42.04,51.34,61.25,78.17,64570,87440,106790,127390,162590,,
CA,41884,"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",19-1029,"Biological Scientists, All Other",detailed,980,44.1,0.957,4.12,44.25,92030,4.5,31.35,38.43,43.83,49.27,58.82,65210,79930,91160,102490,122350,,
