PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC.QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9121,Natural Sciences Managers,detailed,1070,13.2,0.695,1.79,73.26,152380,3.3,43.98,52,65.91,#,#,91480,108170,137100,#,#,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9131,Postmasters and Mail Superintendents,detailed,50,0,0.029,0.27,39.55,82260,2.2,30.86,33.22,38.26,45.39,50.81,64180,69100,79590,94410,105670,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9141,"Property, Real Estate, and Community Association Managers",detailed,1520,12,0.987,0.78,40.24,83710,4.4,20.7,26.46,34.44,52.28,61.97,43060,55050,71640,108740,128900,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9151,Social and Community Service Managers,detailed,1120,9.1,0.731,0.84,34.87,72530,3.1,20.83,25.09,31.64,42.21,55.66,43320,52180,65820,87790,115770,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9161,Emergency Management Directors,detailed,60,11.5,0.04,0.55,45.41,94460,4.3,31.52,36.91,43.77,52.41,71.42,65570,76780,91040,109010,148560,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9199,"Managers, All Other",detailed,4950,3.6,3.223,1.18,59.97,124730,2.8,31.69,41.93,54.23,71.06,#,65910,87220,112800,147800,#,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-0000,Business and Financial Operations Occupations,major,117040,1.4,76.174,1.49,39.05,81220,3.4,20.72,26.77,35.84,47.78,62.24,43100,55680,74550,99390,129460,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1021,"Buyers and Purchasing Agents, Farm Products",detailed,100,45.6,0.064,0.72,*,*,*,*,*,*,*,*,*,*,*,*,*,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1022,"Wholesale and Retail Buyers, Except Farm Products",detailed,2130,12.2,1.389,1.72,28.74,59770,3,17.73,21.78,27.2,34.48,43.42,36890,45290,56580,71730,90320,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,7280,6.7,4.736,2.24,35.88,74630,2.8,20.77,26.93,34.84,44.75,53.81,43210,56010,72480,93090,111930,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,3210,6.8,2.086,1.06,34.58,71920,1.7,21.11,26.04,34.05,42.02,47.85,43910,54160,70820,87400,99530,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1032,"Insurance Appraisers, Auto Damage",detailed,100,17.8,0.065,0.58,33.5,69670,3.1,23.41,28.89,33.9,38.01,44.14,48700,60080,70500,79070,91810,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1041,Compliance Officers,detailed,2970,3.6,1.93,1.04,37.7,78420,3.1,22.1,27.86,36.63,44.17,55.67,45970,57950,76180,91880,115790,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1051,Cost Estimators,detailed,3230,9.1,2.104,1.34,35.96,74810,2.4,22.13,27.56,34.78,43.43,52.39,46030,57320,72330,90340,108980,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1071,Human Resources Specialists,detailed,8110,4.1,5.28,1.48,35.77,74410,3.7,20.24,25.14,32.69,44.02,57.67,42100,52300,68000,91560,119960,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1075,Labor Relations Specialists,detailed,980,19.8,0.637,1.11,37.06,77090,8.8,20.05,23.58,34.38,47.47,61.65,41710,49040,71500,98730,128230,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1111,Management Analysts,detailed,12520,3.8,8.146,1.83,52.57,109350,4.5,28.29,37.42,49.91,64.79,80.53,58840,77830,103810,134770,167500,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1131,Fundraisers,detailed,1300,8,0.846,1.86,28.17,58590,2.8,17.76,21.43,27.26,34.68,40.49,36940,44580,56700,72140,84230,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,1110,8,0.725,1.25,39.61,82390,3.4,24.27,28.92,36.35,48.19,61.52,50470,60140,75610,100240,127970,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1151,Training and Development Specialists,detailed,3240,8.2,2.109,1.14,33.98,70670,3.9,18.43,25.08,33.61,43.19,50.17,38330,52180,69910,89840,104360,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1161,Market Research Analysts and Marketing Specialists,detailed,11940,4.5,7.769,2.12,40.47,84190,7.2,19.87,25.68,36.26,54.14,69.05,41330,53420,75420,112610,143630,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1199,"Business Operations Specialists, All Other",detailed,19990,2.3,13.008,1.94,38.15,79350,2.3,21.64,26.95,35.4,46.87,59.55,45010,56060,73620,97480,123870,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2011,Accountants and Auditors,detailed,16380,3.8,10.661,1.2,37.75,78510,4,22.14,26.73,34.34,45.3,58.63,46040,55600,71420,94210,121940,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2021,Appraisers and Assessors of Real Estate,detailed,260,8.2,0.17,0.39,35.25,73330,3.5,25.27,29.77,34.27,39.66,48.54,52560,61910,71280,82480,100960,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2031,Budget Analysts,detailed,1060,7.5,0.69,1.69,37.72,78460,3.5,25.13,29.2,36.68,46.73,56.16,52280,60740,76290,97200,116820,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2041,Credit Analysts,detailed,490,18.1,0.319,0.62,42.78,88980,6,22.64,30.93,40,52.78,69.15,47080,64340,83210,109780,143820,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2051,Financial Analysts,detailed,2930,7.7,1.906,0.98,42.25,87880,2.5,25.02,31.01,38.32,48.46,66.34,52050,64490,79710,100800,137990,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2052,Personal Financial Advisors,detailed,2660,12.5,1.734,1.21,57.53,119670,6.7,20.57,30.55,42.54,80.28,#,42780,63550,88490,166980,#,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2053,Insurance Underwriters,detailed,1400,15,0.91,1.4,38.28,79620,2.4,24.49,29.45,35.71,45.33,57.29,50940,61250,74280,94280,119170,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2061,Financial Examiners,detailed,240,7.3,0.157,0.49,46.41,96530,6,27.63,32.56,41.79,60.51,73.73,57460,67720,86930,125860,153360,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2071,Credit Counselors,detailed,240,20.5,0.155,0.7,23.96,49840,3.5,19.18,20.44,22.52,25.05,29.91,39900,42500,46830,52100,62210,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2072,Loan Officers,detailed,3280,8.6,2.136,0.97,33.16,68970,5.4,9.99,17.73,30.36,43.15,59.75,20790,36880,63140,89750,124280,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,430,0.7,0.278,0.64,32.05,66670,1.8,21.21,24.62,28.55,39.06,49.95,44110,51200,59380,81230,103900,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2082,Tax Preparers,detailed,**,**,**,**,19.12,39770,6.2,12.07,13.86,16.73,21.59,32.81,25110,28840,34790,44900,68250,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-2099,"Financial Specialists, All Other",detailed,**,**,**,**,35.41,73660,4.5,20.81,24.9,33.89,44.29,53.02,43290,51800,70490,92120,110280,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-0000,Computer and Mathematical Occupations,major,116980,1.6,76.13,2.62,52.09,108350,5.6,27.9,39.45,52.33,64.13,75.51,58030,82060,108840,133380,157060,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1111,Computer and Information Research Scientists,detailed,770,11.7,0.504,2.73,71.56,148850,7.6,43.9,57.1,69.33,84.64,#,91310,118780,144220,176050,#,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1121,Computer Systems Analysts,detailed,12350,4.8,8.036,1.99,47.95,99740,1.7,28.87,37.06,47.14,57.59,69.83,60060,77080,98040,119780,145240,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1122,Information Security Analysts,detailed,1210,8.3,0.785,1.22,47.41,98610,2,28.69,38.22,49.27,57.3,63,59660,79500,102480,119170,131040,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1131,Computer Programmers,detailed,11970,4.6,7.793,3.71,59.37,123490,7,37.04,49.07,59.14,70.4,83.5,77040,102070,123020,146440,173680,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1132,"Software Developers, Applications",detailed,46230,2.4,30.089,5.55,58.91,122530,3.2,39.48,49.14,57.64,69.25,80.52,82110,102210,119890,144030,167490,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1133,"Software Developers, Systems Software",detailed,10490,5.9,6.829,2.41,55.99,116460,1.7,39.06,46.51,55.95,66.52,75.74,81250,96750,116370,138360,157550,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1134,Web Developers,detailed,3480,14.6,2.263,2.46,44.11,91740,6.5,23.58,29.89,43.99,57.63,68.13,49040,62170,91500,119880,141700,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1141,Database Administrators,detailed,1770,6.7,1.153,1.4,45.78,95230,1.3,27.31,35.37,46.94,56.51,63.1,56810,73560,97640,117530,131250,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1142,Network and Computer Systems Administrators,detailed,5330,7.1,3.47,1.28,43.4,90280,1.3,27.24,34.4,43.13,51.13,60.88,56670,71540,89720,106340,126620,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1143,Computer Network Architects,detailed,3880,21.9,2.527,2.38,51.67,107480,4.3,33.23,37.66,51.7,63.57,74.21,69110,78330,107540,132230,154370,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1151,Computer User Support Specialists,detailed,9640,5,6.274,1.48,29.93,62260,6.1,17.8,21.38,26.71,35.27,49.04,37030,44470,55550,73360,102010,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1152,Computer Network Support Specialists,detailed,2340,8.6,1.526,1.14,38.38,79830,3.6,24.76,29.19,35.79,45.69,57.41,51510,60710,74450,95040,119420,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1199,"Computer Occupations, All Other",detailed,4290,11.3,2.789,1.72,41.18,85660,3.6,19.87,27.14,38.12,54.81,69.56,41320,56450,79280,114000,144690,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-2011,Actuaries,detailed,270,2.9,0.178,1.24,52.58,109360,5,31.67,40.25,48.4,63.84,79.94,65870,83710,100670,132780,166270,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-2031,Operations Research Analysts,detailed,2140,3.4,1.394,2,44.16,91850,2.3,29.12,35.21,43.13,50.77,60.62,60570,73240,89710,105590,126090,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-2041,Statisticians,detailed,700,12.1,0.458,2.11,44.43,92410,2.7,27.15,34.72,43.3,50.4,60.86,56470,72210,90060,104820,126590,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-0000,Architecture and Engineering Occupations,major,52620,1.8,34.244,1.91,45.18,93980,2.2,26.17,33.46,43.92,56.14,68.42,54430,69600,91360,116760,142310,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-1011,"Architects, Except Landscape and Naval",detailed,2300,7.8,1.496,2.2,36.08,75040,3.3,21.66,26.29,33.95,44.42,54.98,45060,54670,70610,92400,114350,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-1012,Landscape Architects,detailed,940,31.8,0.615,4.28,34.55,71860,11,20.76,24,34.14,42.08,51.24,43180,49910,71020,87540,106580,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-1021,Cartographers and Photogrammetrists,detailed,230,15.5,0.147,1.7,39.23,81590,2.4,27.15,33.34,39.86,45.77,50.95,56480,69340,82910,95210,105970,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-1022,Surveyors,detailed,360,26.4,0.236,0.76,35.87,74620,6.8,16.83,28.14,37.31,45.26,49.95,35010,58530,77600,94140,103900,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2011,Aerospace Engineers,detailed,8480,4.8,5.522,11.37,*,*,*,*,*,*,*,*,*,*,*,*,*,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2031,Biomedical Engineers,detailed,300,39.4,0.197,1.3,41.48,86290,13.3,21.3,25.84,34.81,51.5,76.5,44310,53740,72410,107110,159110,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2041,Chemical Engineers,detailed,120,48.2,0.08,0.34,41.49,86290,7.6,21.45,27.51,40.64,53.74,66.91,44610,57220,84530,111790,139170,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2051,Civil Engineers,detailed,5810,6.7,3.78,1.89,41.68,86700,1.7,27.08,31.98,40.77,50.29,58.82,56330,66530,84800,104610,122340,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2061,Computer Hardware Engineers,detailed,1160,30.2,0.755,1.37,51.64,107420,11.3,24.87,30.65,52.61,68.46,80.97,51720,63750,109430,142390,168410,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2071,Electrical Engineers,detailed,4300,8.6,2.798,2.16,51.87,107890,2.5,32.65,40.27,50.69,62.42,74,67920,83760,105440,129840,153920,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2072,"Electronics Engineers, Except Computer",detailed,2520,7.7,1.637,1.67,54.47,113310,1.7,35.87,44.53,54.51,63.37,75.14,74610,92630,113370,131820,156300,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2081,Environmental Engineers,detailed,810,10.7,0.53,1.39,45.94,95560,1.9,30,36.66,45.53,55.66,63.6,62410,76260,94700,115770,132290,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,190,15.5,0.127,0.7,44.45,92450,3.2,30.46,37.32,44.53,52.48,58.75,63350,77620,92620,109160,122200,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2112,Industrial Engineers,detailed,6030,2,3.924,2.19,50.02,104040,1.6,33.43,40.59,49.59,59.59,70.5,69530,84430,103150,123940,146640,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2121,Marine Engineers and Naval Architects,detailed,540,30.1,0.352,6.38,44.31,92160,4.7,31.81,35.82,43.22,49.99,62.46,66160,74510,89900,103970,129920,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2141,Mechanical Engineers,detailed,4310,6.4,2.806,1.39,46.07,95830,2,27.79,34.54,44.38,55.68,66.87,57800,71850,92320,115810,139080,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,40,18,0.028,0.47,48.52,100910,2.8,29.12,35.82,43.95,66.05,75.82,60570,74500,91410,137380,157710,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2199,"Engineers, All Other",detailed,2580,17,1.677,1.84,42.42,88230,6.3,22.14,27.62,39.63,56.22,69.86,46050,57440,82440,116930,145320,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3011,Architectural and Civil Drafters,detailed,980,20,0.635,0.92,27.66,57540,4.2,18.19,22.44,27.42,32.62,37.44,37840,46670,57020,67850,77860,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3012,Electrical and Electronics Drafters,detailed,720,6.9,0.467,2.2,40.9,85070,4,26.16,33.78,42.05,48.48,56.27,54410,70270,87460,100830,117050,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3013,Mechanical Drafters,detailed,1840,5.4,1.197,2.53,38.34,79760,3.2,25.55,31.32,38.4,46,52.95,53140,65150,79860,95670,110140,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3019,"Drafters, All Other",detailed,390,33.6,0.252,2.24,28.02,58280,8.2,17.34,21,30.17,34.78,37.38,36070,43690,62750,72350,77740,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3022,Civil Engineering Technicians,detailed,810,14.4,0.525,1.01,31.6,65720,3.1,22.68,26.09,29.68,36.67,44.33,47170,54270,61740,76270,92210,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3023,Electrical and Electronics Engineering Technicians,detailed,1170,10.3,0.763,0.76,31.36,65220,2.1,20.76,25.5,31.06,36.88,44.37,43170,53040,64600,76700,92290,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3025,Environmental Engineering Technicians,detailed,170,10.3,0.112,0.89,25.29,52600,4.3,13.63,17.57,25.49,32.09,37.11,28340,36550,53010,66760,77190,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3027,Mechanical Engineering Technicians,detailed,520,11.7,0.337,0.95,29.27,60870,4.4,16.65,22.12,29.08,35.95,43.07,34630,46010,60480,74770,89580,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,360,15.1,0.233,0.45,34.02,70760,4.5,19.9,26.08,34.56,42.95,47.93,41390,54250,71890,89330,99680,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-3031,Surveying and Mapping Technicians,detailed,530,16.5,0.344,0.89,27.35,56900,3.3,17.91,22.4,27.51,33.08,37.38,37250,46590,57230,68800,77750,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-0000,"Life, Physical, and Social Science Occupations",major,17920,2.4,11.659,1.4,35.57,73980,3.8,18.56,22.98,31.52,43.86,57.34,38600,47790,65560,91230,119260,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1012,Food Scientists and Technologists,detailed,60,14.3,0.041,0.38,36.52,75960,6.5,21.79,29.71,35.48,45.12,52.58,45330,61810,73790,93850,109370,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1021,Biochemists and Biophysicists,detailed,330,14.1,0.215,0.96,41.91,87170,11.9,20.72,25.44,39.81,54.16,62.88,43090,52910,82800,112650,130780,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1022,Microbiologists,detailed,270,5.9,0.179,1.16,33.44,69550,4.7,19.97,23.69,30.43,40.02,53.34,41540,49270,63280,83240,110960,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1023,Zoologists and Wildlife Biologists,detailed,720,7.7,0.467,3.6,39.62,82410,6.8,22.23,27.38,35.99,47.28,65.77,46250,56950,74850,98330,136800,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1029,"Biological Scientists, All Other",detailed,600,9,0.391,1.68,37.75,78520,8.6,20.29,24.14,36.73,46.81,59.49,42200,50210,76400,97370,123740,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1031,Conservation Scientists,detailed,90,4.6,0.059,0.4,35.24,73310,6.2,20.7,24.6,32.04,41.7,54.24,43060,51160,66650,86740,112820,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1032,Foresters,detailed,60,1.7,0.04,0.65,28.64,59560,2.2,21.11,23.68,27.83,32.76,37.68,43900,49260,57880,68140,78380,,
WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1042,"Medical Scientists, Except Epidemiologists",detailed,3840,4.8,2.499,3.3,37.9,78840,8,20.46,23.95,30.87,43.23,64.56,42570,49820,64200,89910,134280,,
